-0.95563 -1.24751 5.50054 0.042543 -0.0423095
2.87724 0.830552 5.34938 0.0356868 -0.0482333
2.24092 -0.0539994 5.19881 0.028048 -0.0530406
-0.749563 1.08348 4.37773 -0.0197071 -0.0566713
-1.69527 -2.47041 4.45575 -0.0152299 -0.0580349
-2.71556 1.025 6.10061 0.0590027 -0.010894
-1.46401 -1.20422 5.36023 0.0362079 -0.0478434
-0.495309 3.01462 5.17531 0.0267938 -0.0536851
-1.63718 1.08158 4.86593 0.00917641 -0.0592941
-0.0865644 -2.42906 4.76066 0.00289503 -0.0599301
0.881758 0.0940767 4.78246 0.0042008 -0.0598528
0.414516 -0.544274 5.10911 0.0231837 -0.05534
-0.738359 -1.8197 4.74315 0.00184526 -0.0599716
1.63336 0.959394 5.90114 0.0556742 -0.0223694
-1.11641 2.75748 5.27056 0.0317782 -0.0508935
-0.612998 -3.48985 5.10529 0.0229722 -0.0554281
1.92951 -1.47293 5.01045 0.01762 -0.0573545
2.58565 1.53378 5.82541 0.0538222 -0.0265174
-0.34467 3.3776 5.10921 0.0231892 -0.0553377
-1.99493 -0.190831 6.01017 0.0577777 -0.0161782
-2.87065 -2.81362 3.50035 -0.0561801 -0.0210666
-1.39449 1.07063 4.4825 -0.0136724 -0.0584214
-2.58639 -3.16827 4.43205 -0.016601 -0.0576577
-0.294189 1.93613 4.77249 0.00360361 -0.0598917
-0.405849 -2.69598 4.58637 -0.00754086 -0.0595242
0.556474 0.179907 4.91477 0.0120603 -0.0587754
-0.955796 -1.398 5.08017 0.0215728 -0.0559876
-0.165741 -2.3412 4.65123 -0.00366695 -0.0598878
0.174012 0.803129 4.50361 -0.0124357 -0.0586971
-1.8529 2.28095 5.10596 0.0230091 -0.0554128
-2.81117 2.93625 4.6113 -0.00605501 -0.0596937
-0.126335 -1.95152 4.76345 0.00306205 -0.0599218
-1.44519 -1.02286 5.39865 0.0380188 -0.0464174
-1.08451 2.17491 4.9048 0.0114733 -0.0588928
-3.25397 -1.72656 4.43324 -0.0165324 -0.0576774
0.911542 2.35624 0.11734 0.0595874 0.00702423
-1.96689 -2.14041 4.2286 -0.0279082 -0.0531143
-2.70452 1.20992 5.86014 0.0547107 -0.0246322
1.52318 -2.12454 4.26217 -0.0261095 -0.0540212
-1.26188 -0.471264 5.96717 0.0570288 -0.0186471
-0.775396 0.212421 5.66031 0.0487322 -0.0350025
0.394676 -3.42714 4.94418 0.0137832 -0.0583954
-0.815166 -1.39054 5.04038 0.0193287 -0.0568014
-1.67677 1.01761 4.71626 0.000232432 -0.0599995
2.95557 1.27823 5.3739 0.0368586 -0.0473439
1.38163 -1.34616 4.60178 -0.00662276 -0.0596334
-3.43688 0.209383 5.492 0.0421801 -0.0426712
0.847075 0.974808 5.35369 0.0358943 -0.0480791
-0.677912 -0.989552 5.31992 0.0342503 -0.0492637
2.1424 1.2375 6.04131 0.0582534 -0.0143714
-3.28161 -3.08263 4.306 -0.0237179 -0.0551132
-2.16528 0.811694 5.50711 0.04282 -0.0420292
0.486569 3.48028 5.11486 0.0235019 -0.0552056
-1.35937 -1.69875 4.84462 0.00791051 -0.0594762
2.49093 -2.25939 4.3026 -0.0239047 -0.0550324
1.19734 2.66811 0.525365 0.0519085 0.0300917
-1.29271 2.66894 5.22383 0.0293662 -0.0523224
-2.37037 0.0197062 6.13192 0.0593149 -0.00904133
1.25717 2.84097 0.40364 0.0551782 0.0235661
-0.738187 1.41247 4.71784 0.000327249 -0.0599991
0.349005 1.64815 5.324 0.0344514 -0.0491233
-1.85938 2.95735 5.00954 0.0175678 -0.0573705
3.04651 -0.0663905 5.1448 0.0251439 -0.0544774
3.0994 2.08172 5.72841 0.051001 -0.0316054
0.682612 1.07911 5.49392 0.0422622 -0.04259
3.06867 -1.25242 5.34387 0.0354205 -0.0484292
0.638961 0.938338 5.23076 0.0297278 -0.0521177
1.95658 2.07335 0.30392 0.0572502 0.0179558
0.742822 -0.233471 5.13013 0.0243418 -0.0548405
2.09729 2.5638 0.276866 0.057715 0.0164005
1.15513 -0.642322 4.85388 0.00846138 -0.0594004
0.696795 0.995595 5.37695 0.0370029 -0.0472312
-2.43368 0.542193 5.9093 0.0558549 -0.0219141
1.42209 0.101504 5.264 0.0314437 -0.0511008
0.104512 -2.74145 4.68467 -0.00166299 -0.0599769
0.0805273 -3.18939 4.98523 0.0161682 -0.0577805
-0.814985 0.934572 4.45648 -0.0151873 -0.0580461
-2.46214 -0.607568 0.0295699 0.0599738 0.00177393
-0.64228 -3.40596 5.06475 0.0207071 -0.0563136
0.535098 2.16745 5.4004 0.0381002 -0.0463506
-0.351358 -0.179449 5.50876 0.0428896 -0.0419581
-3.10681 -3.00427 4.07435 -0.0357374 -0.0481959
0.685765 -1.9714 4.87329 0.00961244 -0.059225
0.938203 2.95053 5.7954 0.0530023 -0.0281204
-0.236246 -0.448347 5.628 0.047576 -0.0365586
3.19069 3.12203 5.5381 0.0441019 -0.0406819
1.87839 -1.19354 5.0275 0.0185952 -0.0570458
-1.93803 -0.167856 5.91796 0.0560425 -0.0214299
-0.224975 2.66266 5.11826 0.0236892 -0.0551255
-2.18547 -0.304047 5.93202 0.0563384 -0.0206395
1.89126 2.84821 0.513626 0.0522581 0.0294803
1.85766 3.25884 0.497158 0.0527365 0.0286158
-0.680843 0.395596 4.796 0.00501083 -0.0597904
0.849587 -2.19228 4.52532 -0.011159 -0.0589532
-0.976449 1.04729 4.80636 0.0056302 -0.0597353
-2.00107 0.727921 5.64492 0.0481878 -0.0357483
-2.70354 -0.895829 5.91778 0.0560387 -0.0214398
1.04318 0.624502 5.33668 0.0350713 -0.0486827
0.680846 -3.11727 4.92952 0.0129256 -0.0585912
0.456583 -1.82943 5.09717 0.0225216 -0.0556127
-1.07886 -3.46289 5.20731 0.0284977 -0.0528004
0.733599 1.8763 5.61844 0.0472243 -0.0370117
3.02369 -2.3171 4.4 -0.0184401 -0.0570961
-0.0788076 2.03748 4.95295 0.0142949 -0.0582723
3.24333 -2.43774 4.13222 -0.0328899 -0.0501822
2.69338 -0.961845 5.35363 0.0358914 -0.0480813
1.75007 -0.194342 5.29917 0.0332208 -0.0499638
3.12742 -2.6737 4.7436 0.00187251 -0.0599708
0.888348 1.51567 5.75997 0.0519729 -0.0299803
-2.20305 -1.55279 4.99919 0.0169733 -0.0575492
-2.05423 0.866187 5.69326 0.0498588 -0.0333781
-2.62588 -1.93438 4.28028 -0.0251271 -0.0544851
-3.41736 -2.40053 4.21084 -0.0288472 -0.0526102
-0.260119 1.01063 4.94605 0.0138926 -0.0583695
-2.76473 0.79302 6.0625 0.0585449 -0.0131337
-0.722577 -0.046209 5.49719 0.0424012 -0.0424516
-1.44483 -1.82138 4.81 0.00584721 -0.0597144
0.470122 -2.19421 4.94688 0.0139409 -0.058358
-0.469825 2.16822 4.95719 0.0145417 -0.0582112
-0.991011 3.45942 5.20956 0.0286166 -0.052736
0.165896 -2.12335 4.74764 0.00211463 -0.0599627
1.40472 -1.23604 4.92097 0.0124242 -0.0586996
1.03423 -1.13873 4.9565 0.0145019 -0.0582211
1.8963 2.12931 0.201379 0.0587875 0.0120012
1.30147 2.84004 0.365695 0.0560325 0.0214559
1.76986 -1.44436 4.79601 0.00501142 -0.0597903
-2.15104 0.621998 5.72944 0.0510335 -0.0315528
-2.81006 -2.42122 3.97185 -0.0404812 -0.0442862
-2.52104 0.608457 5.74518 0.0515239 -0.0307455
2.75687 3.11876 0.00828652 0.0599979 0.000497185
2.99841 -0.237178 5.52957 0.0437532 -0.0410568
0.609115 -2.34814 4.71361 7.34737e-05 -0.06
-0.154301 2.18102 5.09556 0.0224319 -0.055649
0.195863 0.54754 5.05948 0.0204099 -0.056422
-1.92867 -1.68032 4.53422 -0.0106334 -0.0590502
0.280049 -3.41057 5.15399 0.0256432 -0.0542441
-1.07056 -2.08981 4.59936 -0.00676732 -0.0596171
-0.683957 -1.37839 5.02218 0.0182914 -0.0571439
1.02642 -0.424736 5.0694 0.0209684 -0.0562168
1.42489 -1.19964 4.79856 0.00516411 -0.0597774
1.81303 -1.72318 4.6648 -0.0028541 -0.0599321
-3.36529 2.3949 5.50968 0.0429279 -0.0419189
0.708127 -1.27953 4.80548 0.00557717 -0.0597402
0.202408 2.40979 5.22053 0.029193 -0.0524192
-1.71403 -3.01636 4.45523 -0.0152599 -0.058027
2.74681 0.75597 5.36106 0.0362478 -0.0478132
2.27925 3.2147 0.0666242 0.0598669 0.00399449
-1.07193 -1.00244 5.45802 0.040706 -0.0440797
-3.33886 -3.49388 4.51427 -0.0118094 -0.0588263
-1.44735 1.42794 4.7943 0.00490914 -0.0597988
0.0673062 -0.253426 5.25298 0.0308786 -0.0514443
-2.13557 -0.126338 5.87615 0.055098 -0.0237531
-3.21076 -2.93538 4.20723 -0.0290368 -0.0525059
1.5044 0.761978 5.69242 0.0498308 -0.03342
3.25928 2.56239 5.94709 0.0566431 -0.0197879
-0.163552 1.77136 4.87365 0.00963366 -0.0592216
-3.4291 0.529935 5.53755 0.0440795 -0.0407062
1.73464 2.96723 0.312516 0.0570938 0.0184472
2.04177 3.13506 0.340472 0.0565558 0.0200359
-1.57277 -1.85461 4.81104 0.00590974 -0.0597082
-2.80882 1.71194 5.75305 0.0517645 -0.0303387
-2.28258 3.03431 4.85671 0.00862915 -0.0593762
-2.83119 3.33883 4.44394 -0.0159143 -0.057851
-1.11642 1.31812 4.47025 -0.0143867 -0.0582496
-0.458775 1.0482 4.72701 0.000877419 -0.0599936
0.707759 -2.61986 4.8567 0.00862859 -0.0593763
-0.856065 -2.57124 4.64418 -0.00408944 -0.0598605
-2.69458 2.63508 4.85297 0.00840685 -0.0594081
-2.00979 1.15184 5.2043 0.0283385 -0.052886
-1.3006 3.07551 5.16025 0.0259823 -0.0540825
-2.65613 -3.26016 4.34657 -0.0214628 -0.0560299
-0.701079 -2.0488 4.84012 0.00764315 -0.0595112
-2.37985 -1.37226 4.67966 -0.00196342 -0.0599679
-3.43711 1.03169 5.68833 0.0496936 -0.0336236
-0.259174 -2.93983 4.95416 0.0143654 -0.0582549
2.02941 1.28166 5.90504 0.055761 -0.0221519
2.59633 -3.07633 5.75771 0.051905 -0.0300977
0.194923 -2.28958 4.89332 0.0107964 -0.0590206
-2.71144 -0.804547 5.52995 0.0437689 -0.0410401
0.993456 1.38519 5.6732 0.0491794 -0.0343713
-0.647564 2.22761 4.91819 0.0122608 -0.0587339
2.95615 -1.97745 4.88983 0.0105904 -0.059058
-0.857301 -0.845692 5.6014 0.0465868 -0.037811
2.16692 -0.81657 5.0953 0.0224172 -0.0556549
3.06629 2.43186 5.83353 0.0540358 -0.0260793
1.52732 0.931988 5.78102 0.0525924 -0.0288797
0.883633 -0.0110916 5.08873 0.0220511 -0.055801
1.22437 -3.31461 5.51054 0.0429638 -0.0418821
0.700269 -2.5569 4.78989 0.0046455 -0.0598199
-2.11636 1.91454 5.13697 0.0247165 -0.0546726
1.64173 -2.24132 4.52966 -0.0109031 -0.059001
2.42223 -0.782023 5.30721 0.0336216 -0.0496949
2.14337 2.90648 0.338172 0.0566018 0.0199058
-1.16205 1.81953 4.77261 0.00361079 -0.0598913
0.40783 -0.210076 5.18847 0.0274982 -0.0533278
-0.896821 0.071338 5.42827 0.0393769 -0.045271
2.94386 0.899848 5.46892 0.0411843 -0.0436331
-2.45404 0.728929 5.6916 0.0498035 -0.0334606
-1.81169 -2.59818 4.53205 -0.010762 -0.0590269
-2.35115 -0.721768 5.63404 0.0477961 -0.0362703
-2.76145 3.4384 4.5085 -0.0121487 -0.0587572
0.102808 2.31679 5.16286 0.0261231 -0.0540146
-1.44814 0.914178 4.81201 0.00596748 -0.0597025
-0.0142285 3.25917 5.0679 0.0208841 -0.0562481
1.94643 0.149857 5.58362 0.0459075 -0.038633
-0.676174 2.68497 5.09101 0.0221784 -0.0557505
-1.01474 2.09695 4.96141 0.0147873 -0.0581492
-2.99852 3.08691 4.86528 0.00913758 -0.0593001
-2.94089 -2.19264 4.14271 -0.0323618 -0.0505244
2.77956 -1.07786 5.36301 0.0363407 -0.0477426
-3.31126 -0.295882 5.66018 0.0487276 -0.0350088
-1.79318 3.25404 5.11367 0.023436 -0.0552336
2.46179 -1.69258 4.93426 0.0132035 -0.0585292
-0.874107 1.76208 4.80883 0.00577754 -0.0597212
1.2235 0.193011 5.44281 0.0400311 -0.0446935
-0.406273 2.97152 5.12713 0.0241773 -0.0549132
1.54075 -1.56875 4.78563 0.00439068 -0.0598391
0.981126 -1.08107 4.87187 0.00952834 -0.0592386
-2.28325 -0.443322 5.83708 0.0541281 -0.0258873
2.33436 -1.23903 5.10923 0.0231903 -0.0553372
2.79181 -1.09294 5.26752 0.0316233 -0.0509899
3.20951 0.566806 5.36004 0.0361988 -0.0478502
2.55293 -0.464505 5.33635 0.0350552 -0.0486943
-0.697788 2.14488 4.97376 0.0155041 -0.0579623
2.91304 -0.170388 5.35977 0.0361861 -0.0478599
3.2028 2.90946 5.6868 0.0496422 -0.0336994
2.71736 0.954286 5.69079 0.0497764 -0.0335009
0.840559 -1.59248 4.78083 0.00410318 -0.0598595
-1.29431 -0.389064 5.61181 0.0469779 -0.037324
-2.19397 -1.62476 4.79988 0.00524301 -0.0597705
-0.59268 -2.371 4.77102 0.00351584 -0.0598969
-2.81691 -2.66146 4.18089 -0.0304095 -0.0517229
1.88175 3.40672 0.188606 0.058936 0.0112494
1.29525 -0.876727 4.94683 0.0139379 -0.0583587
-0.887907 -1.49085 5.09515 0.0224091 -0.0556582
0.612899 -1.84275 4.82019 0.00645568 -0.0596517
1.59889 -2.67297 4.52644 -0.011093 -0.0589656
-2.31066 1.67283 5.28304 0.0324106 -0.0504931
3.17654 -3.1834 4.8764 0.00979681 -0.0591948
-2.27967 -1.8781 4.50812 -0.0121709 -0.0587526
1.68682 1.08542 5.93936 0.0564883 -0.0202255
1.02306 1.83285 5.97537 0.0571799 -0.0181786
-2.49949 0.121601 5.82878 0.0539113 -0.0263358
-3.05499 -2.08864 4.19873 -0.0294822 -0.052257
2.28495 0.476196 5.61652 0.0471533 -0.0371021
-3.17013 -2.44413 4.26135 -0.026154 -0.0539997
-2.02804 2.69506 5.14513 0.0251616 -0.0544692
3.48551 -3.18089 4.57455 -0.00824431 -0.0594309
-2.99267 3.46947 4.62483 -0.00524671 -0.0597702
0.637828 -2.2914 4.66314 -0.00295373 -0.0599273
-0.731735 2.83742 5.11464 0.0234894 -0.0552109
-0.997293 0.313171 4.9105 0.011809 -0.0588264
-0.328763 1.25191 4.82657 0.00683572 -0.0596093
0.235044 1.74557 5.25051 0.0307512 -0.0515205
3.48198 0.491776 5.50603 0.0427746 -0.0420754
1.79165 0.886723 5.84122 0.0542348 -0.025663
1.7866 2.36044 0.301509 0.0572934 0.0178177
2.67232 2.30893 6.14438 0.0594229 -0.00830189
1.76039 2.84815 0.252824 0.0580926 0.0150083
1.20142 -0.0684468 5.16877 0.0264423 -0.0538591
2.36978 2.7276 0.0271856 0.0599778 0.00163094
1.052 -1.82355 4.76422 0.00310863 -0.0599194
-1.87598 1.34836 5.19007 0.0275832 -0.0532838
-1.18664 -1.93876 4.87336 0.00961664 -0.0592243
0.933794 -1.99434 4.72553 0.000788466 -0.0599948
0.087954 3.24203 5.03432 0.0189839 -0.0569176
0.350125 1.48196 5.30731 0.0336264 -0.0496917
-0.181099 0.59071 5.03415 0.0189745 -0.0569207
-0.305185 -1.19052 5.24906 0.0306765 -0.051565
-0.434371 3.46779 5.05791 0.0203211 -0.056454
0.745875 2.31628 5.80367 0.053233 -0.0276811
1.24434 -0.176664 5.11266 0.0233801 -0.0552573
-1.3621 1.425 4.86731 0.00925808 -0.0592814
0.83555 -3.26463 4.85398 0.00846697 -0.0593996
1.42892 1.20922 5.8569 0.0546305 -0.0248095
-1.07659 -2.26656 4.76123 0.00292917 -0.0599285
0.946255 1.60328 5.77914 0.0525381 -0.0289783
1.67185 -2.1428 4.66876 -0.00261703 -0.0599429
1.34861 1.06433 5.77182 0.0523247 -0.029362
0.230684 -2.94616 4.8586 0.00874173 -0.0593598
2.69547 1.27712 5.72581 0.0509189 -0.0317374
-2.69465 -1.02255 5.22642 0.0295014 -0.0522462
0.692413 1.12118 5.47996 0.0416633 -0.043176
1.9451 -1.53934 4.888 0.0104824 -0.0590772
-2.15614 3.33334 4.82505 0.00674543 -0.0596196
2.3213 -1.23092 5.07076 0.0210451 -0.0561881
-0.415642 3.1582 5.11821 0.0236863 -0.0551268
1.9121 1.39261 6.00915 0.0577613 -0.0162369
1.3132 -0.871759 4.96961 0.0152637 -0.058026
3.15051 2.8795 5.67448 0.0492232 -0.0343085
-2.0747 1.99791 4.99881 0.016951 -0.0575557
-1.3904 2.78224 5.09636 0.0224761 -0.0556312
2.64522 -0.0655659 5.34845 0.0356418 -0.0482666
-2.35189 -1.64182 4.78898 0.00459078 -0.0598241
-0.0230075 -0.306206 5.22913 0.0296428 -0.0521661
-0.00298549 -1.51616 4.98381 0.016086 -0.0578035
1.34595 1.57644 5.82091 0.0537025 -0.0267589
0.743523 -0.108951 5.10246 0.022815 -0.055493
1.54921 -2.30633 4.63227 -0.00480173 -0.0598076
-0.00327715 -2.71076 4.85312 0.00841584 -0.0594068
-0.942482 -1.27447 5.16607 0.0262966 -0.0539304
2.89938 0.810311 5.54264 0.0442859 -0.0404816
2.25832 -0.0784328 5.33141 0.0348143 -0.0488668
-0.748074 1.05352 4.76204 0.00297788 -0.0599261
-1.698 -2.50028 4.6212 -0.00546393 -0.0597507
-2.69074 1.00816 5.68698 0.0496482 -0.0336906
-1.4533 -1.23224 5.07737 0.0214161 -0.0560477
-0.483666 2.98697 5.11094 0.0232853 -0.0552973
-1.62734 1.05324 5.04653 0.0196775 -0.0566815
-0.0839779 -2.45895 4.79871 0.005173 -0.0597766
0.894926 0.0671214 5.16682 0.0263372 -0.0539106
0.426121 -0.571939 5.10956 0.0232089 -0.0553294
-0.731987 -1.84901 4.9264 0.0127427 -0.0586313
1.65798 0.942251 5.67493 0.0492386 -0.0342864
-1.10546 2.72954 5.08602 0.0219001 -0.0558604
-0.603134 3.48181 5.04744 0.0197293 -0.0566635
1.93486 -1.50245 4.89155 0.0106923 -0.0590396
2.6128 1.521 5.84315 0.0542841 -0.0255585
-0.33521 3.34913 5.0332 0.01892 -0.0569389
-1.96784 -0.203717 5.83922 0.0541833 -0.0257714
-2.88469 -2.84013 4.22551 -0.0280721 -0.0530279
-1.38825 1.04128 4.92193 0.0124806 -0.0586876
-2.59359 -3.19739 4.46971 -0.0144184 -0.0582418
-0.286139 1.90723 4.98406 0.0161006 -0.0577994
-0.402108 -2.72575 4.83741 0.00748172 -0.0595317
0.570073 0.153166 5.18286 0.0271984 -0.0534813
-0.945246 -1.42608 5.07173 0.0210996 -0.0561677
-0.162713 -2.37105 4.81349 0.00605547 -0.0596936
0.183953 0.774824 5.05015 0.0198827 -0.0566099
-1.84344 2.25248 5.03343 0.0189333 -0.0569345
-2.80865 2.90635 4.7962 0.00502297 -0.0597894
-0.12166 -1.98116 4.86889 0.00935171 -0.0592667
-1.43105 -1.04931 5.20328 0.0282848 -0.0529147
-1.07722 2.14581 4.95778 0.0145759 -0.0582026
-3.25879 -1.75617 4.55115 -0.00963234 -0.0592218
0.939659 2.34578 5.92698 0.0562337 -0.0209229
-1.97155 -2.17005 4.5564 -0.00932171 -0.0592715
-2.68082 1.19152 5.62287 0.047388 -0.0368019
1.52269 -2.15454 4.69609 -0.000978152 -0.059992
-1.23951 -0.491249 5.55409 0.0447466 -0.0399718
-0.762033 0.185562 5.17407 0.0267275 -0.0537182
0.403842 -3.45571 5.02291 0.0183333 -0.0571305
-0.805189 -1.41884 5.05141 0.019954 -0.0565848
-1.66512 0.989966 5.11112 0.0232949 -0.0552933
2.979 1.25951 5.6091 0.0468769 -0.0374508
1.38499 -1.37597 4.82474 0.00672692 -0.0596217
-3.41487 0.188995 5.53594 0.0440138 -0.0407772
0.868469 0.953777 5.50635 0.042788 -0.0420617
-0.662348 -1.0152 5.2578 0.0311263 -0.0512948
2.16935 1.22431 5.82804 0.0538918 -0.0263756
-3.29017 -3.11139 4.42311 -0.0171155 -0.057507
-2.14394 0.790604 5.50358 0.0426715 -0.0421799
0.496101 3.45183 5.03573 0.0190643 -0.0568907
-1.35301 -1.72806 4.92604 0.0127219 -0.0586358
2.48981 -2.28937 4.67506 -0.00223925 -0.0599582
1.22715 2.67148 0.112589 0.0596201 0.0067411
-1.28251 2.64073 5.05941 0.0204059 -0.0564234
-2.34334 0.00668121 5.83407 0.0540499 -0.02605
1.28716 2.84049 6.26724 0.0599924 -0.000956815
-0.733984 1.38276 4.85298 0.00840766 -0.059408
0.367111 1.62423 5.36029 0.0362107 -0.0478412
-1.85039 2.92872 5.01683 0.0179857 -0.0572409
3.06587 -0.0893104 5.4137 0.0387132 -0.0458398
3.12611 2.06805 5.81007 0.0534091 -0.0273398
0.70349 1.05757 5.48211 0.041756 -0.0430864
3.08163 -1.27948 5.15885 0.0259067 -0.0541188
0.658858 0.915885 5.43752 0.0397939 -0.0449049
1.98656 2.07422 0.0290778 0.0599746 0.00174442
0.754706 -0.261017 5.11969 0.0237677 -0.0550917
2.12682 2.56908 0.176918 0.0590635 0.0105598
1.165 -0.670653 5.04749 0.019732 -0.0566626
0.717802 0.974178 5.48813 0.0420148 -0.0428341
-2.40913 0.524955 5.67106 0.0491057 -0.0344765
1.43938 0.076983 5.32634 0.0345661 -0.0490427
